"simID","Us","tc"
141,0.9,0
141,0.9,76
141,0.9,95.5
141,0.9,152
142,0.9,0
142,0.9,76
142,0.9,95.5
142,0.9,152
143,0.9,0
143,0.9,76
143,0.9,95.5
143,0.9,152
144,0.9,0
144,0.9,76
144,0.9,95.5
144,0.9,152
145,0.9,0
145,0.9,76
145,0.9,95.5
145,0.9,152
146,0.9,0
146,0.9,76
146,0.9,95.5
146,0.9,152
147,0.9,0
147,0.9,76
147,0.9,95.5
147,0.9,152
148,0.9,0
148,0.9,76
148,0.9,95.5
148,0.9,152
149,0.9,0
149,0.9,76
149,0.9,95.5
149,0.9,152
150,0.9,0
150,0.9,76
150,0.9,95.5
150,0.9,152
151,0.9,0
151,0.9,76
151,0.9,95.5
151,0.9,152
152,0.9,0
152,0.9,76
152,0.9,95.5
152,0.9,152
153,0.9,0
153,0.9,76
153,0.9,95.5
153,0.9,152
154,0.9,0
154,0.9,76
154,0.9,95.5
154,0.9,152
155,0.9,0
155,0.9,76
155,0.9,95.5
155,0.9,152
156,0.9,0
156,0.9,76
156,0.9,95.5
156,0.9,152
157,0.9,0
157,0.9,76
157,0.9,95.5
157,0.9,152
158,0.9,0
158,0.9,76
158,0.9,95.5
158,0.9,152
159,0.9,0
159,0.9,76
159,0.9,95.5
159,0.9,152
160,0.9,0
160,0.9,76
160,0.9,95.5
160,0.9,152
161,0.9,0
161,0.9,76
161,0.9,95.5
161,0.9,152
162,0.9,0
162,0.9,76
162,0.9,95.5
162,0.9,152
163,0.9,0
163,0.9,76
163,0.9,95.5
163,0.9,152
164,0.9,0
164,0.9,76
164,0.9,95.5
164,0.9,152
165,0.9,0
165,0.9,76
165,0.9,95.5
165,0.9,152
166,0.9,0
166,0.9,76
166,0.9,95.5
166,0.9,152
167,0.9,0
167,0.9,76
167,0.9,95.5
167,0.9,152
168,0.9,0
168,0.9,76
168,0.9,95.5
168,0.9,152
169,0.9,0
169,0.9,76
169,0.9,95.5
169,0.9,152
170,0.9,0
170,0.9,76
170,0.9,95.5
170,0.9,152
171,0.9,0
171,0.9,76
171,0.9,95.5
171,0.9,152
172,0.9,0
172,0.9,76
172,0.9,95.5
172,0.9,152
173,0.9,0
173,0.9,76
173,0.9,95.5
173,0.9,152
174,0.9,0
174,0.9,76
174,0.9,95.5
174,0.9,152
175,0.9,0
175,0.9,76
175,0.9,95.5
175,0.9,152
176,0.9,0
176,0.9,76
176,0.9,95.5
176,0.9,152
177,0.9,0
177,0.9,76
177,0.9,95.5
177,0.9,152
178,0.9,0
178,0.9,76
178,0.9,95.5
178,0.9,152
179,0.9,0
179,0.9,76
179,0.9,95.5
179,0.9,152
180,0.9,0
180,0.9,76
180,0.9,95.5
180,0.9,152
181,0.9,0
181,0.9,76
181,0.9,95.5
181,0.9,152
182,0.9,0
182,0.9,76
182,0.9,95.5
182,0.9,152
183,0.9,0
183,0.9,76
183,0.9,95.5
183,0.9,152
184,0.9,0
184,0.9,76
184,0.9,95.5
184,0.9,152
185,0.9,0
185,0.9,76
185,0.9,95.5
185,0.9,152
186,0.9,0
186,0.9,76
186,0.9,95.5
186,0.9,152
187,0.9,0
187,0.9,76
187,0.9,95.5
187,0.9,152
188,0.9,0
188,0.9,76
188,0.9,95.5
188,0.9,152
189,0.9,0
189,0.9,76
189,0.9,95.5
189,0.9,152
190,0.9,0
190,0.9,76
190,0.9,95.5
190,0.9,152
191,0.9,0
191,0.9,76
191,0.9,95.5
191,0.9,152
192,0.9,0
192,0.9,76
192,0.9,95.5
192,0.9,152
193,0.9,0
193,0.9,76
193,0.9,95.5
193,0.9,152
194,0.9,0
194,0.9,76
194,0.9,95.5
194,0.9,152
195,0.9,0
195,0.9,76
195,0.9,95.5
195,0.9,152
196,0.9,0
196,0.9,76
196,0.9,95.5
196,0.9,152
197,0.9,0
197,0.9,76
197,0.9,95.5
197,0.9,152
198,0.9,0
198,0.9,76
198,0.9,95.5
198,0.9,152
199,0.9,0
199,0.9,76
199,0.9,95.5
199,0.9,152
200,0.9,0
200,0.9,76
200,0.9,95.5
200,0.9,152
201,0.9,0
201,0.9,76
201,0.9,95.5
201,0.9,152
202,0.9,0
202,0.9,76
202,0.9,95.5
202,0.9,152
203,0.9,0
203,0.9,76
203,0.9,95.5
203,0.9,152
204,0.9,0
204,0.9,76
204,0.9,95.5
204,0.9,152
205,0.9,0
205,0.9,76
205,0.9,95.5
205,0.9,152
206,0.9,0
206,0.9,76
206,0.9,95.5
206,0.9,152
207,0.9,0
207,0.9,76
207,0.9,95.5
207,0.9,152
208,0.9,0
208,0.9,76
208,0.9,95.5
208,0.9,152
209,0.9,0
209,0.9,76
209,0.9,95.5
209,0.9,152
210,0.9,0
210,0.9,76
210,0.9,95.5
210,0.9,152
211,0.9,0
211,0.9,76
211,0.9,95.5
211,0.9,152
212,0.9,0
212,0.9,76
212,0.9,95.5
212,0.9,152
213,0.9,0
213,0.9,76
213,0.9,95.5
213,0.9,152
214,0.9,0
214,0.9,76
214,0.9,95.5
214,0.9,152
215,0.9,0
215,0.9,76
215,0.9,95.5
215,0.9,152
216,0.9,0
216,0.9,76
216,0.9,95.5
216,0.9,152
217,0.9,0
217,0.9,76
217,0.9,95.5
217,0.9,152
218,0.9,0
218,0.9,76
218,0.9,95.5
218,0.9,152
219,0.9,0
219,0.9,76
219,0.9,95.5
219,0.9,152
220,0.9,0
220,0.9,76
220,0.9,95.5
220,0.9,152
221,0.9,0
221,0.9,76
221,0.9,95.5
221,0.9,152
222,0.9,0
222,0.9,76
222,0.9,95.5
222,0.9,152
223,0.9,0
223,0.9,76
223,0.9,95.5
223,0.9,152
224,0.9,0
224,0.9,76
224,0.9,95.5
224,0.9,152
225,0.9,0
225,0.9,76
225,0.9,95.5
225,0.9,152
226,0.9,0
226,0.9,76
226,0.9,95.5
226,0.9,152
227,0.9,0
227,0.9,76
227,0.9,95.5
227,0.9,152
228,0.9,0
228,0.9,76
228,0.9,95.5
228,0.9,152
229,0.9,0
229,0.9,76
229,0.9,95.5
229,0.9,152
230,0.9,0
230,0.9,76
230,0.9,95.5
230,0.9,152
231,0.9,0
231,0.9,76
231,0.9,95.5
231,0.9,152
232,0.9,0
232,0.9,76
232,0.9,95.5
232,0.9,152
233,0.9,0
233,0.9,76
233,0.9,95.5
233,0.9,152
234,0.9,0
234,0.9,76
234,0.9,95.5
234,0.9,152
235,0.9,0
235,0.9,76
235,0.9,95.5
235,0.9,152
236,0.9,0
236,0.9,76
236,0.9,95.5
236,0.9,152
237,0.9,0
237,0.9,76
237,0.9,95.5
237,0.9,152
238,0.9,0
238,0.9,76
238,0.9,95.5
238,0.9,152
239,0.9,0
239,0.9,76
239,0.9,95.5
239,0.9,152
240,0.9,0
240,0.9,76
240,0.9,95.5
240,0.9,152
241,0.9,0
241,0.9,76
241,0.9,95.5
241,0.9,152
242,0.9,0
242,0.9,76
242,0.9,95.5
242,0.9,152
243,0.9,0
243,0.9,76
243,0.9,95.5
243,0.9,152
244,0.9,0
244,0.9,76
244,0.9,95.5
244,0.9,152
245,0.9,0
245,0.9,76
245,0.9,95.5
245,0.9,152
246,0.9,0
246,0.9,76
246,0.9,95.5
246,0.9,152
247,0.9,0
247,0.9,76
247,0.9,95.5
247,0.9,152
248,0.9,0
248,0.9,76
248,0.9,95.5
248,0.9,152
249,0.9,0
249,0.9,76
249,0.9,95.5
249,0.9,152
250,0.9,0
250,0.9,76
250,0.9,95.5
250,0.9,152
251,0.9,0
251,0.9,76
251,0.9,95.5
251,0.9,152
252,0.9,0
252,0.9,76
252,0.9,95.5
252,0.9,152
253,0.9,0
253,0.9,76
253,0.9,95.5
253,0.9,152
254,0.9,0
254,0.9,76
254,0.9,95.5
254,0.9,152
255,0.9,0
255,0.9,76
255,0.9,95.5
255,0.9,152
256,0.9,0
256,0.9,76
256,0.9,95.5
256,0.9,152
257,0.9,0
257,0.9,76
257,0.9,95.5
257,0.9,152
258,0.9,0
258,0.9,76
258,0.9,95.5
258,0.9,152
259,0.9,0
259,0.9,76
259,0.9,95.5
259,0.9,152
260,0.9,0
260,0.9,76
260,0.9,95.5
260,0.9,152
261,0.9,0
261,0.9,76
261,0.9,95.5
261,0.9,152
262,0.9,0
262,0.9,76
262,0.9,95.5
262,0.9,152
263,0.9,0
263,0.9,76
263,0.9,95.5
263,0.9,152
264,0.9,0
264,0.9,76
264,0.9,95.5
264,0.9,152
265,0.9,0
265,0.9,76
265,0.9,95.5
265,0.9,152
266,0.9,0
266,0.9,76
266,0.9,95.5
266,0.9,152
267,0.9,0
267,0.9,76
267,0.9,95.5
267,0.9,152
268,0.9,0
268,0.9,76
268,0.9,95.5
268,0.9,152
269,0.9,0
269,0.9,76
269,0.9,95.5
269,0.9,152
270,0.9,0
270,0.9,76
270,0.9,95.5
270,0.9,152
271,0.9,0
271,0.9,76
271,0.9,95.5
271,0.9,152
272,0.9,0
272,0.9,76
272,0.9,95.5
272,0.9,152
273,0.9,0
273,0.9,76
273,0.9,95.5
273,0.9,152
274,0.9,0
274,0.9,76
274,0.9,95.5
274,0.9,152
275,0.9,0
275,0.9,76
275,0.9,95.5
275,0.9,152
276,0.9,0
276,0.9,76
276,0.9,95.5
276,0.9,152
277,0.9,0
277,0.9,76
277,0.9,95.5
277,0.9,152
278,0.9,0
278,0.9,76
278,0.9,95.5
278,0.9,152
279,0.9,0
279,0.9,76
279,0.9,95.5
279,0.9,152
280,0.9,0
280,0.9,76
280,0.9,95.5
280,0.9,152
281,0.9,0
281,0.9,76
281,0.9,95.5
281,0.9,152
282,0.9,0
282,0.9,76
282,0.9,95.5
282,0.9,152
283,0.9,0
283,0.9,76
283,0.9,95.5
283,0.9,152
284,0.9,0
284,0.9,76
284,0.9,95.5
284,0.9,152
285,0.9,0
285,0.9,76
285,0.9,95.5
285,0.9,152
286,0.9,0
286,0.9,76
286,0.9,95.5
286,0.9,152
287,0.9,0
287,0.9,76
287,0.9,95.5
287,0.9,152
288,0.9,0
288,0.9,76
288,0.9,95.5
288,0.9,152
289,0.9,0
289,0.9,76
289,0.9,95.5
289,0.9,152
290,0.9,0
290,0.9,76
290,0.9,95.5
290,0.9,152
291,0.9,0
291,0.9,76
291,0.9,95.5
291,0.9,152
292,0.9,0
292,0.9,76
292,0.9,95.5
292,0.9,152
293,0.9,0
293,0.9,76
293,0.9,95.5
293,0.9,152
294,0.9,0
294,0.9,76
294,0.9,95.5
294,0.9,152
295,0.9,0
295,0.9,76
295,0.9,95.5
295,0.9,152
296,0.9,0
296,0.9,76
296,0.9,95.5
296,0.9,152
297,0.9,0
297,0.9,76
297,0.9,95.5
297,0.9,152
298,0.9,0
298,0.9,76
298,0.9,95.5
298,0.9,152
299,0.9,0
299,0.9,76
299,0.9,95.5
299,0.9,152
300,0.9,0
300,0.9,76
300,0.9,95.5
300,0.9,152
301,0.9,0
301,0.9,76
301,0.9,95.5
301,0.9,152
302,0.9,0
302,0.9,76
302,0.9,95.5
302,0.9,152
303,0.9,0
303,0.9,76
303,0.9,95.5
303,0.9,152
304,0.9,0
304,0.9,76
304,0.9,95.5
304,0.9,152
305,0.9,0
305,0.9,76
305,0.9,95.5
305,0.9,152
306,0.9,0
306,0.9,76
306,0.9,95.5
306,0.9,152
307,0.9,0
307,0.9,76
307,0.9,95.5
307,0.9,152
308,0.9,0
308,0.9,76
308,0.9,95.5
308,0.9,152
309,0.9,0
309,0.9,76
309,0.9,95.5
309,0.9,152
310,0.9,0
310,0.9,76
310,0.9,95.5
310,0.9,152
311,0.9,0
311,0.9,76
311,0.9,95.5
311,0.9,152
312,0.9,0
312,0.9,76
312,0.9,95.5
312,0.9,152
313,0.9,0
313,0.9,76
313,0.9,95.5
313,0.9,152
314,0.9,0
314,0.9,76
314,0.9,95.5
314,0.9,152
315,0.9,0
315,0.9,76
315,0.9,95.5
315,0.9,152
316,0.9,0
316,0.9,76
316,0.9,95.5
316,0.9,152
317,0.9,0
317,0.9,76
317,0.9,95.5
317,0.9,152
318,0.9,0
318,0.9,76
318,0.9,95.5
318,0.9,152
319,0.9,0
319,0.9,76
319,0.9,95.5
319,0.9,152
320,0.9,0
320,0.9,76
320,0.9,95.5
320,0.9,152
321,0.9,0
321,0.9,76
321,0.9,95.5
321,0.9,152
322,0.9,0
322,0.9,76
322,0.9,95.5
322,0.9,152
323,0.9,0
323,0.9,76
323,0.9,95.5
323,0.9,152
324,0.9,0
324,0.9,76
324,0.9,95.5
324,0.9,152
325,0.9,0
325,0.9,76
325,0.9,95.5
325,0.9,152
326,0.9,0
326,0.9,76
326,0.9,95.5
326,0.9,152
327,0.9,0
327,0.9,76
327,0.9,95.5
327,0.9,152
328,0.9,0
328,0.9,76
328,0.9,95.5
328,0.9,152
329,0.9,0
329,0.9,76
329,0.9,95.5
329,0.9,152
330,0.9,0
330,0.9,76
330,0.9,95.5
330,0.9,152
331,0.9,0
331,0.9,76
331,0.9,95.5
331,0.9,152
332,0.9,0
332,0.9,76
332,0.9,95.5
332,0.9,152
333,0.9,0
333,0.9,76
333,0.9,95.5
333,0.9,152
334,0.9,0
334,0.9,76
334,0.9,95.5
334,0.9,152
335,0.9,0
335,0.9,76
335,0.9,95.5
335,0.9,152
336,0.9,0
336,0.9,76
336,0.9,95.5
336,0.9,152
337,0.9,0
337,0.9,76
337,0.9,95.5
337,0.9,152
338,0.9,0
338,0.9,76
338,0.9,95.5
338,0.9,152
339,0.9,0
339,0.9,76
339,0.9,95.5
339,0.9,152
340,0.9,0
340,0.9,76
340,0.9,95.5
340,0.9,152
341,0.9,0
341,0.9,76
341,0.9,95.5
341,0.9,152
342,0.9,0
342,0.9,76
342,0.9,95.5
342,0.9,152
343,0.9,0
343,0.9,76
343,0.9,95.5
343,0.9,152
344,0.9,0
344,0.9,76
344,0.9,95.5
344,0.9,152
345,0.9,0
345,0.9,76
345,0.9,95.5
345,0.9,152
346,0.9,0
346,0.9,76
346,0.9,95.5
346,0.9,152
347,0.9,0
347,0.9,76
347,0.9,95.5
347,0.9,152
348,0.9,0
348,0.9,76
348,0.9,95.5
348,0.9,152
349,0.9,0
349,0.9,76
349,0.9,95.5
349,0.9,152
350,0.9,0
350,0.9,76
350,0.9,95.5
350,0.9,152
351,0.9,0
351,0.9,76
351,0.9,95.5
351,0.9,152
352,0.9,0
352,0.9,76
352,0.9,95.5
352,0.9,152
353,0.9,0
353,0.9,76
353,0.9,95.5
353,0.9,152
354,0.9,0
354,0.9,76
354,0.9,95.5
354,0.9,152
355,0.9,0
355,0.9,76
355,0.9,95.5
355,0.9,152
356,0.9,0
356,0.9,76
356,0.9,95.5
356,0.9,152
357,0.9,0
357,0.9,76
357,0.9,95.5
357,0.9,152
358,0.9,0
358,0.9,76
358,0.9,95.5
358,0.9,152
359,0.9,0
359,0.9,76
359,0.9,95.5
359,0.9,152
360,0.9,0
360,0.9,76
360,0.9,95.5
360,0.9,152
361,0.9,0
361,0.9,76
361,0.9,95.5
361,0.9,152
362,0.9,0
362,0.9,76
362,0.9,95.5
362,0.9,152
363,0.9,0
363,0.9,76
363,0.9,95.5
363,0.9,152
364,0.9,0
364,0.9,76
364,0.9,95.5
364,0.9,152
365,0.9,0
365,0.9,76
365,0.9,95.5
365,0.9,152
366,0.9,0
366,0.9,76
366,0.9,95.5
366,0.9,152
367,0.9,0
367,0.9,76
367,0.9,95.5
367,0.9,152
368,0.9,0
368,0.9,76
368,0.9,95.5
368,0.9,152
369,0.9,0
369,0.9,76
369,0.9,95.5
369,0.9,152
370,0.9,0
370,0.9,76
370,0.9,95.5
370,0.9,152
371,0.9,0
371,0.9,76
371,0.9,95.5
371,0.9,152
372,0.9,0
372,0.9,76
372,0.9,95.5
372,0.9,152
373,0.9,0
373,0.9,76
373,0.9,95.5
373,0.9,152
374,0.9,0
374,0.9,76
374,0.9,95.5
374,0.9,152
375,0.9,0
375,0.9,76
375,0.9,95.5
375,0.9,152
376,0.9,0
376,0.9,76
376,0.9,95.5
376,0.9,152
377,0.9,0
377,0.9,76
377,0.9,95.5
377,0.9,152
378,0.9,0
378,0.9,76
378,0.9,95.5
378,0.9,152
379,0.9,0
379,0.9,76
379,0.9,95.5
379,0.9,152
380,0.9,0
380,0.9,76
380,0.9,95.5
380,0.9,152
381,0.9,0
381,0.9,76
381,0.9,95.5
381,0.9,152
382,0.9,0
382,0.9,76
382,0.9,95.5
382,0.9,152
383,0.9,0
383,0.9,76
383,0.9,95.5
383,0.9,152
384,0.9,0
384,0.9,76
384,0.9,95.5
384,0.9,152
385,0.9,0
385,0.9,76
385,0.9,95.5
385,0.9,152
386,0.9,0
386,0.9,76
386,0.9,95.5
386,0.9,152
387,0.9,0
387,0.9,76
387,0.9,95.5
387,0.9,152
388,0.9,0
388,0.9,76
388,0.9,95.5
388,0.9,152
389,0.9,0
389,0.9,76
389,0.9,95.5
389,0.9,152
390,0.9,0
390,0.9,76
390,0.9,95.5
390,0.9,152
391,0.9,0
391,0.9,76
391,0.9,95.5
391,0.9,152
392,0.9,0
392,0.9,76
392,0.9,95.5
392,0.9,152
393,0.9,0
393,0.9,76
393,0.9,95.5
393,0.9,152
394,0.9,0
394,0.9,76
394,0.9,95.5
394,0.9,152
395,0.9,0
395,0.9,76
395,0.9,95.5
395,0.9,152
396,0.9,0
396,0.9,76
396,0.9,95.5
396,0.9,152
397,0.9,0
397,0.9,76
397,0.9,95.5
397,0.9,152
398,0.9,0
398,0.9,76
398,0.9,95.5
398,0.9,152
399,0.9,0
399,0.9,76
399,0.9,95.5
399,0.9,152
400,0.9,0
400,0.9,76
400,0.9,95.5
400,0.9,152
401,0.9,0
401,0.9,76
401,0.9,95.5
401,0.9,152
402,0.9,0
402,0.9,76
402,0.9,95.5
402,0.9,152
403,0.9,0
403,0.9,76
403,0.9,95.5
403,0.9,152
404,0.9,0
404,0.9,76
404,0.9,95.5
404,0.9,152
405,0.9,0
405,0.9,76
405,0.9,95.5
405,0.9,152
406,0.9,0
406,0.9,76
406,0.9,95.5
406,0.9,152
407,0.9,0
407,0.9,76
407,0.9,95.5
407,0.9,152
408,0.9,0
408,0.9,76
408,0.9,95.5
408,0.9,152
409,0.9,0
409,0.9,76
409,0.9,95.5
409,0.9,152
410,0.9,0
410,0.9,76
410,0.9,95.5
410,0.9,152
411,0.9,0
