"simID","Fec 11-60","Fec 61-80","Fec 81-100","Fec 101-120","Fec 121-140","Fec 141-160","Fec 161-180","Fec 181-211","Fec 212+","Surv 11-60","Surv 61-80","Surv 81-100","Surv 101-120","Surv 121-140","Surv 141-160","Surv 161-180","Surv 181-211","Surv 212+"
1,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.01802,0.01802,0.01802,0.01802,0.01802,0.0179133333333333,0.01806,0.01806
2,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.01646,0.01646,0.01646,0.01646,0.01646,0.01636,0.01647,0.01647
3,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0171416666666667,0.0171416666666667,0.0171416666666667,0.0171416666666667,0.0171416666666667,0.0170333333333333,0.0171833333333333,0.0171833333333333
4,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.01808,0.01808,0.01808,0.01808,0.01808,0.0179733333333333,0.0181066666666667,0.0181066666666667
5,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0177785714285714,0.0177785714285714,0.0177785714285714,0.0177785714285714,0.0177785714285714,0.0176785714285714,0.0178214285714286,0.0178214285714286
6,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.01651,0.01651,0.01651,0.01651,0.01651,0.01641,0.01652,0.01652
7,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0166727272727273,0.0166727272727273,0.0166727272727273,0.0166727272727273,0.0166727272727273,0.0165727272727273,0.0166909090909091,0.0166909090909091
8,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.01651,0.01651,0.01651,0.01651,0.01651,0.01641,0.01652,0.01652
9,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0167272727272727,0.0167272727272727,0.0167272727272727,0.0167272727272727,0.0167272727272727,0.0166272727272727,0.0167545454545455,0.0167454545454545
10,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0177214285714286,0.0177214285714286,0.0177214285714286,0.0177214285714286,0.0177214285714286,0.0176142857142857,0.0177642857142857,0.0177642857142857
