"simID","Fec 11-60","Fec 61-80","Fec 81-100","Fec 101-120","Fec 121-140","Fec 141-160","Fec 161-180","Fec 181-211","Fec 212+","Surv 11-60","Surv 61-80","Surv 81-100","Surv 101-120","Surv 121-140","Surv 141-160","Surv 161-180","Surv 181-211","Surv 212+"
1,0,0,0,1073831.25,1307081.25,1540331.25,1773581.25,2648268.75,3056456.25,0.0001,0.564093333333333,0.564093333333333,0.564093333333333,0.564093333333333,0.564093333333333,0.560673333333333,0.565813333333333,0.5658
2,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.0001,0.56315,0.56315,0.56315,0.56315,0.56315,0.559735714285714,0.564864285714286,0.564857142857143
3,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.0001,0.563064285714286,0.563064285714286,0.563064285714286,0.563064285714286,0.563064285714286,0.55965,0.564771428571429,0.564764285714286
4,0,0,0,357943.75,435693.75,513443.75,591193.75,882756.25,1018818.75,0.0001,0.54378,0.54378,0.54378,0.54378,0.54378,0.54048,0.54542,0.54542
5,0,0,0,357943.75,435693.75,513443.75,591193.75,882756.25,1018818.75,0.0001,0.561721428571429,0.561721428571429,0.561721428571429,0.561721428571429,0.561721428571429,0.558314285714286,0.563428571428571,0.563414285714286
6,0,0,0,1073831.25,1307081.25,1540331.25,1773581.25,2648268.75,3056456.25,0.0001,0.563233333333333,0.563233333333333,0.563233333333333,0.563233333333333,0.563233333333333,0.559813333333333,0.564946666666667,0.56494
7,0,0,0,1073831.25,1307081.25,1540331.25,1773581.25,2648268.75,3056456.25,0.0001,0.54323,0.54323,0.54323,0.54323,0.54323,0.53993,0.54487,0.54487
8,0,0,0,357943.75,435693.75,513443.75,591193.75,882756.25,1018818.75,0.0001,0.553633333333333,0.553633333333333,0.553633333333333,0.553633333333333,0.553633333333333,0.550275,0.555316666666667,0.555308333333333
9,0,0,0,357943.75,435693.75,513443.75,591193.75,882756.25,1018818.75,0.0001,0.5219625,0.5219625,0.5219625,0.5219625,0.5219625,0.5187875,0.5235375,0.5235375
10,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.0001,0.51975,0.51975,0.51975,0.51975,0.51975,0.5166,0.5213375,0.5213125
