"simID","Fec 11-60","Fec 61-80","Fec 81-100","Fec 101-120","Fec 121-140","Fec 141-160","Fec 161-180","Fec 181-211","Fec 212+","Surv 11-60","Surv 61-80","Surv 81-100","Surv 101-120","Surv 121-140","Surv 141-160","Surv 161-180","Surv 181-211","Surv 212+"
1,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.01877,0.01877,0.01877,0.01877,0.01877,0.01862,0.01881,0.01881
2,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0192769230769231,0.0192769230769231,0.0192769230769231,0.0192769230769231,0.0192769230769231,0.0191307692307692,0.0193,0.0193
3,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0187222222222222,0.0187222222222222,0.0187222222222222,0.0187222222222222,0.0187222222222222,0.0185666666666667,0.0187222222222222,0.0187222222222222
4,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.01867,0.01867,0.01867,0.01867,0.01867,0.01852,0.0187,0.0187
5,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0190916666666667,0.0190916666666667,0.0190916666666667,0.0190916666666667,0.0190916666666667,0.0189416666666667,0.0191166666666667,0.0191166666666667
6,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.01866,0.01866,0.01866,0.01866,0.01866,0.01851,0.01867,0.01867
7,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0186444444444444,0.0186444444444444,0.0186444444444444,0.0186444444444444,0.0186444444444444,0.0184888888888889,0.0186777777777778,0.0186777777777778
8,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0194,0.0194,0.0194,0.0194,0.0194,0.0192571428571429,0.0194428571428571,0.0194428571428571
9,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0189727272727273,0.0189727272727273,0.0189727272727273,0.0189727272727273,0.0189727272727273,0.0188181818181818,0.0189909090909091,0.0189909090909091
10,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0195866666666667,0.0195866666666667,0.0195866666666667,0.0195866666666667,0.0195866666666667,0.0194533333333333,0.0196466666666667,0.0196466666666667
11,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0194733333333333,0.0194733333333333,0.0194733333333333,0.0194733333333333,0.0194733333333333,0.01932,0.01952,0.01952
12,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0191230769230769,0.0191230769230769,0.0191230769230769,0.0191230769230769,0.0191230769230769,0.0189769230769231,0.0191769230769231,0.0191692307692308
