"simID","Us","tc"
1,0.83156482098622,0
1,0.9,76
1,0.9,90
1,0.9,152
2,0.842758807617705,0
2,0.9,76
2,0.9,90
2,0.9,152
3,0.836928989963276,0
3,0.9,76
3,0.9,90
3,0.9,152
4,0.796653734070661,0
4,0.9,76
4,0.9,90
4,0.9,152
5,0.852096651648107,0
5,0.9,76
5,0.9,90
5,0.9,152
6,0.789076484914055,0
6,0.9,76
6,0.9,90
6,0.9,152
7,0.780293456221462,0
7,0.9,76
7,0.9,90
7,0.9,152
8,0.855471768720651,0
8,0.9,76
8,0.9,90
8,0.9,152
9,0.834349273691828,0
9,0.9,76
9,0.9,90
9,0.9,152
10,0.786446689952553,0
10,0.9,76
10,0.9,90
10,0.9,152
