"simID","Fec 11-60","Fec 61-80","Fec 81-100","Fec 101-120","Fec 121-140","Fec 141-160","Fec 161-180","Fec 181-211","Fec 212+","Surv 11-60","Surv 61-80","Surv 81-100","Surv 101-120","Surv 121-140","Surv 141-160","Surv 161-180","Surv 181-211","Surv 212+"
1,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.01652,0.01652,0.01652,0.01652,0.01652,0.01642,0.01657,0.01657
2,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0166636363636364,0.0167727272727273,0.0167727272727273
3,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.01802,0.01802,0.01802,0.01802,0.01802,0.01792,0.0180666666666667,0.0180666666666667
4,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0181333333333333,0.0181333333333333,0.0181333333333333,0.0181333333333333,0.0181333333333333,0.01802,0.0181533333333333,0.0181533333333333
5,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.01802,0.01802,0.01802,0.01802,0.01802,0.01792,0.0180666666666667,0.0180666666666667
6,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0157142857142857,0.0157142857142857,0.0157142857142857,0.0157142857142857,0.0157142857142857,0.0156142857142857,0.0157285714285714,0.0157285714285714
7,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0161,0.0161,0.0161,0.0161,0.0161,0.0160111111111111,0.0161333333333333,0.0161333333333333
8,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0166545454545455,0.0167636363636364,0.0167636363636364
9,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0173846153846154,0.0173846153846154,0.0173846153846154,0.0173846153846154,0.0173846153846154,0.0172615384615385,0.0174,0.0174
10,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0177857142857143,0.0177857142857143,0.0177857142857143,0.0177857142857143,0.0177857142857143,0.0176857142857143,0.0178214285714286,0.0178214285714286
11,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0158428571428571,0.0158428571428571,0.0158428571428571,0.0158428571428571,0.0158428571428571,0.0157571428571429,0.0158571428571429,0.0158571428571429
12,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0177642857142857,0.0177642857142857,0.0177642857142857,0.0177642857142857,0.0177642857142857,0.01765,0.0178,0.0178
13,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0156857142857143,0.0156857142857143,0.0156857142857143,0.0156857142857143,0.0156857142857143,0.0155857142857143,0.0157,0.0157
14,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.015925,0.015925,0.015925,0.015925,0.015925,0.015825,0.0159625,0.0159625
15,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0172583333333333,0.0172583333333333,0.0172583333333333,0.0172583333333333,0.0172583333333333,0.0171583333333333,0.0172833333333333,0.0172833333333333
16,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0181533333333333,0.0181533333333333,0.0181533333333333,0.0181533333333333,0.0181533333333333,0.01804,0.0181866666666667,0.0181866666666667
17,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.01652,0.01652,0.01652,0.01652,0.01652,0.01642,0.01656,0.01656
18,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.01715,0.01715,0.01715,0.01715,0.01715,0.01705,0.017175,0.017175
19,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0159625,0.0159625,0.0159625,0.0159625,0.0159625,0.015875,0.016,0.016
20,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0170833333333333,0.0170833333333333,0.0170833333333333,0.0170833333333333,0.0170833333333333,0.0169833333333333,0.0171083333333333,0.0171083333333333
21,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.01802,0.01802,0.01802,0.01802,0.01802,0.0179133333333333,0.0180666666666667,0.01806
22,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0167272727272727,0.0167272727272727,0.0167272727272727,0.0167272727272727,0.0167272727272727,0.0166272727272727,0.0167636363636364,0.0167636363636364
23,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0166636363636364,0.0168,0.0168
24,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.01657,0.01657,0.01657,0.01657,0.01657,0.01647,0.01661,0.01661
25,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0169272727272727,0.0169272727272727,0.0169272727272727,0.0169272727272727,0.0169272727272727,0.0168272727272727,0.0169454545454545,0.0169454545454545
26,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0180866666666667,0.0180866666666667,0.0180866666666667,0.0180866666666667,0.0180866666666667,0.0179866666666667,0.01814,0.0181333333333333
27,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0158857142857143,0.0158857142857143,0.0158857142857143,0.0158857142857143,0.0158857142857143,0.0157857142857143,0.0159,0.0159
28,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0166636363636364,0.0168090909090909,0.0168
29,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.01785,0.01785,0.01785,0.01785,0.01785,0.01775,0.0178928571428571,0.0178928571428571
30,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0162666666666667,0.0162666666666667,0.0162666666666667,0.0162666666666667,0.0162666666666667,0.0161666666666667,0.0162777777777778,0.0162777777777778
31,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0158,0.0158,0.0158,0.0158,0.0158,0.0157142857142857,0.0158285714285714,0.0158285714285714
32,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0167636363636364,0.0166636363636364,0.0168,0.0168
33,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0174692307692308,0.0174692307692308,0.0174692307692308,0.0174692307692308,0.0174692307692308,0.0173615384615385,0.0175076923076923,0.0175076923076923
34,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0158428571428571,0.0158428571428571,0.0158428571428571,0.0158428571428571,0.0158428571428571,0.0157571428571429,0.0158571428571429,0.0158571428571429
35,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.01802,0.01802,0.01802,0.01802,0.01802,0.0179,0.0180466666666667,0.0180466666666667
36,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0170666666666667,0.0170666666666667,0.0170666666666667,0.0170666666666667,0.0170666666666667,0.0169583333333333,0.0170916666666667,0.0170916666666667
37,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.01652,0.01652,0.01652,0.01652,0.01652,0.01642,0.01652,0.01652
38,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0174692307692308,0.0174692307692308,0.0174692307692308,0.0174692307692308,0.0174692307692308,0.0173615384615385,0.0175076923076923,0.0175076923076923
39,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.01814,0.01814,0.01814,0.01814,0.01814,0.0180266666666667,0.0181666666666667,0.0181666666666667
40,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0163111111111111,0.0163111111111111,0.0163111111111111,0.0163111111111111,0.0163111111111111,0.0162111111111111,0.0163333333333333,0.0163333333333333
41,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.01585,0.01585,0.01585,0.01585,0.01585,0.01575,0.01585,0.01585
42,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0177428571428571,0.0177428571428571,0.0177428571428571,0.0177428571428571,0.0177428571428571,0.0176357142857143,0.0177857142857143,0.0177857142857143
43,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0180866666666667,0.0180866666666667,0.0180866666666667,0.0180866666666667,0.0180866666666667,0.0179866666666667,0.0181333333333333,0.0181333333333333
44,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0175307692307692,0.0175307692307692,0.0175307692307692,0.0175307692307692,0.0175307692307692,0.0174153846153846,0.0175615384615385,0.0175615384615385
45,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0177857142857143,0.0177857142857143,0.0177857142857143,0.0177857142857143,0.0177857142857143,0.0176857142857143,0.0178214285714286,0.0178071428571429
46,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0160375,0.0160375,0.0160375,0.0160375,0.0160375,0.0159375,0.0160375,0.0160375
47,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0158857142857143,0.0158857142857143,0.0158857142857143,0.0158857142857143,0.0158857142857143,0.0157857142857143,0.0159,0.0159
48,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0167818181818182,0.0167818181818182,0.0167818181818182,0.0167818181818182,0.0167818181818182,0.0166818181818182,0.0168181818181818,0.0168181818181818
49,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.015925,0.015925,0.015925,0.015925,0.015925,0.015825,0.01595,0.01595
50,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.01785,0.01785,0.01785,0.01785,0.01785,0.01775,0.0178928571428571,0.0178928571428571
51,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0169090909090909,0.0169090909090909,0.0169090909090909,0.0169090909090909,0.0169090909090909,0.0168090909090909,0.0169363636363636,0.0169363636363636
52,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.0171333333333333,0.0171333333333333,0.0171333333333333,0.0171333333333333,0.0171333333333333,0.0170333333333333,0.0171666666666667,0.0171583333333333
53,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.01798,0.01798,0.01798,0.01798,0.01798,0.0178666666666667,0.01802,0.01802
54,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.017175,0.017175,0.017175,0.017175,0.017175,0.0170666666666667,0.0172083333333333,0.0172083333333333
55,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0168909090909091,0.0168909090909091,0.0168909090909091,0.0168909090909091,0.0168909090909091,0.0167909090909091,0.0169272727272727,0.0169272727272727
56,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0158875,0.0158875,0.0158875,0.0158875,0.0158875,0.0157875,0.0159125,0.0159125
57,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.01802,0.01802,0.01802,0.01802,0.01802,0.01792,0.0180666666666667,0.01806
58,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0157428571428571,0.0157428571428571,0.0157428571428571,0.0157428571428571,0.0157428571428571,0.0156571428571429,0.0157714285714286,0.0157714285714286
59,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0162111111111111,0.0162111111111111,0.0162111111111111,0.0162111111111111,0.0162111111111111,0.0161111111111111,0.0162222222222222,0.0162222222222222
60,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0162888888888889,0.0162888888888889,0.0162888888888889,0.0162888888888889,0.0162888888888889,0.0161888888888889,0.0163111111111111,0.0163111111111111
61,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.01585,0.01585,0.01585,0.01585,0.01585,0.0157625,0.0158875,0.0158875
62,0,0,0,1431775,1742775,2053775,2364775,3531025,4075275,0.026,0.017075,0.017075,0.017075,0.017075,0.017075,0.016975,0.0171083333333333,0.0171083333333333
63,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.026,0.0172083333333333,0.0172083333333333,0.0172083333333333,0.0172083333333333,0.0172083333333333,0.0171,0.017225,0.017225
64,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0173846153846154,0.0173846153846154,0.0173846153846154,0.0173846153846154,0.0173846153846154,0.0172846153846154,0.0174153846153846,0.0174153846153846
65,0,0,0,2147662.5,2614162.5,3080662.5,3547162.5,5296537.5,6112912.5,0.026,0.0160375,0.0160375,0.0160375,0.0160375,0.0160375,0.0159375,0.016075,0.0160625
