"eigenDomAH","rVal","tDouble","Rzero","genTime","harvConst","tc"
32.7884637222477,3.49007673773846,0.198605140415651,1124.7059061757,2.01292905332586,0,0
32.7884637222477,3.49007673773846,0.198605140415651,1124.7059061757,2.01292905332586,0,35
32.7884637222477,3.49007673773846,0.198605140415651,1124.7059061757,2.01292905332586,0,60
32.7884637222477,3.49007673773846,0.198605140415651,1124.7059061757,2.01292905332586,0,102
29.5096173500229,3.38471622208064,0.204787383957955,906.73501033843,2.01194126775115,0.1,0
31.1047496223401,3.43736052850009,0.201650997855149,1007.48334482048,2.01177930134263,0.1,35
32.7861666764638,3.49000667876075,0.198609127248453,1119.42593868942,2.0116211584556,0.1,60
32.7884637222456,3.4900767377384,0.198605140415655,1124.70574069983,2.01292901116977,0.1,102
26.2307709777982,3.26693318642425,0.212170601908946,713.077733547224,2.01093504604855,0.2,0
29.3247244689373,3.37843099872174,0.205168369820844,891.34716693403,2.01061794411782,0.2,35
32.783869647958,3.48993661540146,0.19861311449068,1114.18395866754,2.01031660842956,0.2,60
32.7884637222436,3.49007673773834,0.198605140415658,1124.70557625243,2.01292896927568,0.2,102
22.9519246055734,3.13340179379973,0.221212351997603,543.400024388577,2.00990685405736,0.3,0
27.4296577919663,3.3116248291869,0.209307278545237,776.285749126539,2.00944280498292,0.3,35
32.7815726367544,3.48986654766076,0.198617102142361,1108.97964160934,2.00901539758038,0.3,60
32.7884637222415,3.49007673773828,0.198605140415662,1124.70541283351,2.01292892764359,0.3,102
19.6730782333486,2.97925111397247,0.232658192963035,397.372560208098,2.00885190622955,0.4,0
25.3938242422861,3.23450600439368,0.214297694800501,662.28760034683,2.00825099547891,0.4,35
32.7792756428768,3.48979647553879,0.198621090203528,1103.81266724472,2.00771752051539,0.4,60
32.7884637222395,3.49007673773821,0.198605140415665,1124.70525044305,2.01292888627351,0.4,102
16.3942318611238,2.79692955717852,0.247824325350252,274.670679868108,2.00776341967289,0.5,0
23.1801877396325,3.14329793708642,0.22051590222543,549.341359736216,2.00703851786717,0.5,35
32.7769786663492,3.48972639903571,0.198625078674213,1098.68271947243,2.00642297211598,0.5,60
32.7884637222374,3.49007673773815,0.198605140415669,1124.70508908107,2.01292884516543,0.5,102
13.1153854888991,2.57378600586431,0.269310338536548,174.974317807751,2.00663116358629,0.6,0
20.7319057117929,3.03167385236192,0.228635141613247,437.435794519376,2.00579951399001,0.6,35
32.7746817071957,3.48965631815167,0.198629067554445,1093.58948629844,2.00513174753669,0.6,60
32.7884637222354,3.49007673773809,0.198605140415673,1124.70492874755,2.01292880431935,0.6,102
9.83653911667431,2.28610393341253,0.30320020469291,97.9679393796746,2.0054382519324,0.7,0
17.9532909815305,2.88777343971871,0.240028241490947,326.559797932249,2.00452466272714,0.7,35
32.7723847654402,3.48958623288684,0.198633056844256,1088.53265977416,2.0038438422041,0.7,60
32.7884637222333,3.49007673773802,0.198605140415676,1124.7047694425,2.01292876373528,0.7,102
6.55769274444954,1.88063882530436,0.368570068443507,43.3404774373912,2.00415250468346,0.8,0
14.6577682395328,2.68497045018564,0.258158215674969,216.702387186956,2.00319706468312,0.8,35
32.7700878411068,3.48951614324136,0.198637046543677,1083.51193593478,2.00255925181532,0.8,60
32.7884637222312,3.49007673773796,0.19860514041568,1124.70461116593,2.01292872341322,0.8,102
3.27884637222477,1.18749164474442,0.583706995857752,10.7852701473753,2.00269310397937,0.9,0
10.3636558925206,2.33830505996037,0.296431459020874,107.852701473753,2.00177748451528,0.9,35
32.7677909342196,3.4894460492154,0.198641036652737,1078.52701473753,2.00127797233634,0.9,60
32.7884637222292,3.4900767377379,0.198605140415683,1124.70445391783,2.01292868335316,0.9,102
32.787844855693,3.49005786303911,0.198606214498793,1123.28121937358,2.012576758609,0,0
32.787844855693,3.49005786303911,0.198606214498793,1123.28121937358,2.012576758609,0,35
32.787844855693,3.49005786303911,0.198606214498793,1123.28121937358,2.012576758609,0,60
32.787844855693,3.49005786303911,0.198606214498793,1123.28121937358,2.012576758609,0,102
29.5090603701237,3.38469734738128,0.204788525950844,905.703673140465,2.01161624870902,0.1,0
31.1041926435396,3.43734262178829,0.201652048348714,1006.33741460052,2.01145869276635,0.1,35
32.7856096987068,3.48998969042254,0.198610094024669,1118.15268288946,2.01130485615283,0.1,60
32.7878448556912,3.49005786303905,0.198606214498797,1123.2810709742,2.0125767207551,0.1,102
26.2302758845544,3.2669143117249,0.212171827731218,712.358448116996,2.01063774446775,0.2,0
29.3242293777041,3.37841411551408,0.205169395124455,890.448060146245,2.0103292675761,0.2,35
32.7833745585273,3.48992151367081,0.198613973937445,1113.06007518281,2.01003612781707,0.2,60
32.7878448556893,3.49005786303899,0.1986062144988,1123.28092347358,2.01257668313046,0.2,102
22.9514913989851,3.13338291910037,0.221213684524378,542.921517852621,2.00963780607905,0.3,0
27.4292245881017,3.31160903579681,0.20930827675229,775.602168360887,2.00918636444179,0.3,35
32.7811394351768,3.48985333278407,0.198617854237152,1108.00309765841,2.00877056842711,0.3,60
32.7878448556875,3.49005786303894,0.198606214498803,1123.28077687172,2.01257664573506,0.3,102
19.6727069134158,2.97923223927312,0.232659666951329,397.073323983292,2.00861177585309,0.4,0
25.3934529255773,3.23449138196343,0.214298663593651,661.788873305486,2.00802717199652,0.4,35
32.7789043286774,3.48978514776247,0.198621734923816,1102.98145550914,2.00750817305444,0.4,60
32.7878448556857,3.49005786303888,0.198606214498806,1123.28063116862,2.01257660856892,0.4,102
16.3939224278465,2.79691068247916,0.247825997770349,274.498714415507,2.00755305228183,0.5,0
23.1798783098491,3.14328458810702,0.220516838717865,548.997428831014,2.00684779927279,0.5,35
32.7766692390513,3.48971695860614,0.198625615997465,1097.99485766203,2.00624893701609,0.5,60
32.7878448556838,3.49005786303882,0.198606214498809,1123.28048636429,2.01257657163203,0.5,102
13.1151379422772,2.57376713116495,0.269312313521624,174.886882675888,2.00645167843146,0.6,0
20.7316581686818,3.03166191209013,0.228636042098133,437.21720668972,2.00564254471889,0.6,35
32.774434166321,3.48964876531526,0.198629497458128,1093.0430167243,2.00499285587381,0.6,60
32.787844855682,3.49005786303877,0.198606214498813,1123.28034245872,2.0125765349244,0.6,102
9.8363534567079,2.28608505871317,0.303202708017398,97.9313084036547,2.00529122080213,0.7,0
17.9531053248074,2.88776309856827,0.240029101037963,326.437694678849,2.00440233668757,0.7,35
32.7721991105086,3.48958056788996,0.198633379305832,1088.1256489295,2.00373992543301,0.7,60
32.7878448556801,3.49005786303871,0.198606214498816,1123.28019945191,2.01257649844601,0.7,102
6.5575689711386,1.88061995060501,0.368573767569017,43.329698963341,2.00404036285002,0.8,0
14.6576444688678,2.68496200611793,0.258159027569309,216.648494816705,2.00311072870776,0.8,35
32.7699640716365,3.4895123663304,0.198637261540604,1083.24247408353,2.00249014174149,0.8,60
32.7878448556783,3.49005786303866,0.198606214498819,1123.28005734387,2.01257646219689,0.8,102
3.2787844855693,1.18747277004506,0.583716273791813,10.7839321551074,2.0026204582401,0.9,0
10.3635940075042,2.33829908859256,0.296432216024664,107.839321551074,2.00172953867362,0.9,35
32.7677290497271,3.48944416063673,0.198641144162474,1078.39321551074,2.0012435010879,0.9,60
32.7878448556764,3.4900578630386,0.198606214498822,1123.27991613458,2.01257642617701,0.9,102
32.7891370230834,3.49009727221451,0.198603971894495,1126.26200240518,2.01331335999435,0,0
32.7891370230834,3.49009727221451,0.198603971894495,1126.26200240518,2.01331335999435,0,35
32.7891370230834,3.49009727221451,0.198603971894495,1126.26200240518,2.01331335999435,0,60
32.7891370230834,3.49009727221451,0.198603971894495,1126.26200240518,2.01331335999435,0,102
29.5102233207751,3.38473675655668,0.204786141556571,907.861030396883,2.01229572830745,0.1,0
31.1053555899146,3.43738000982302,0.201649854999777,1008.73447821876,2.01212895069991,0.1,35
32.7867726410219,3.49002516091404,0.198608075472559,1120.81608690973,2.01196611033625,0.1,60
32.7891370230811,3.49009727221444,0.198603971894499,1126.2618163864,2.01331331267056,0.1,102
26.2313096184667,3.2669537209003,0.212169268308132,713.862742776092,2.0112591937913,0.2,0
29.3252631037931,3.37844936649565,0.205167254372358,892.328428470115,2.01093268572873,0.2,35
32.7844082776087,3.48995304498198,0.198612179483786,1115.41053558764,2.01062241211789,0.2,60
32.7891370230788,3.49009727221437,0.198603971894504,1126.2616315549,2.01331326564881,0.2,102
22.9523959161584,3.13342232827577,0.2212109023112,543.922046712932,2.01020011993419,0.3,0
27.4301290946795,3.31164201127017,0.20930619257789,777.031495304188,2.0097223254788,0.3,35
32.7820439328699,3.48988092441849,0.19861628392821,1110.0449932917,2.00928225915053,0.3,60
32.7891370230765,3.4900972722143,0.198603971894508,1126.26144791068,2.01331321892911,0.3,102
19.67348221385,2.97927164844851,0.23265658937845,397.698879469797,2.00911358244237,0.4,0
25.3942282134731,3.23452191251252,0.214296640835406,662.831465782995,2.00849489790688,0.4,35
32.779679606832,3.48980879922375,0.198620388805864,1104.71910963833,2.00794564555343,0.4,60
32.7891370230742,3.49009727221422,0.198603971894512,1126.26126545374,2.01331317251144,0.4,102
16.3945685115417,2.79695009165456,0.247822505888873,274.858134734092,2.00799260152025,0.5,0
23.1805243799603,3.14331245974202,0.220514883403234,549.716269468185,2.00724628945781,0.5,35
32.7773152995214,3.48973666939793,0.198624494116781,1099.43253893637,2.00661256575321,0.5,60
32.7891370230719,3.49009727221415,0.198603971894516,1126.26108418408,2.01331312639582,0.5,102
13.1156548092334,2.57380654034035,0.269308189910919,175.069590418534,2.00682664895605,0.6,0
20.7321750219934,3.03168684240997,0.228634161966723,437.673976046336,2.0059704720202,0.6,35
32.7749510109644,3.48966453494123,0.198628599860995,1094.18494011584,2.00528301448281,0.6,60
32.7891370230696,3.49009727221408,0.19860397189452,1126.2609041017,2.01331308058224,0.6,102
9.83674110692502,2.28612446788857,0.303197481281553,98.0078378991018,2.00559834708799,0.7,0
17.953492962424,2.88778469001024,0.240027306383942,326.692792997006,2.00465785360893,0.7,35
32.7725867411876,3.48959239585381,0.198632706038537,1088.97597665669,2.00395698678028,0.7,60
32.7891370230673,3.49009727221401,0.198603971894524,1126.2607252066,2.01331303507069,0.7,102
6.55782740461668,1.88065935978041,0.368566044113848,43.3522126607022,2.00427457747237,0.8,0
14.657902892071,2.68497963657184,0.258157332412752,216.761063303511,2.00329104283079,0.8,35
32.7702224902173,3.48952025213587,0.198636812649442,1083.80531651755,2.0026344779871,0.8,60
32.7891370230649,3.49009727221394,0.198603971894528,1126.26054749878,2.01331298986119,0.8,102
3.27891370230834,1.18751217922046,0.583696902388791,10.7867263206455,2.00277216138724,0.9,0
10.3637232178822,2.33831155623385,0.296430635477997,107.867263206455,2.00182965968156,0.9,35
32.7678582580802,3.48944810378758,0.198640919693741,1078.67263206455,2.00131548374627,0.9,60
32.7891370230626,3.49009727221387,0.198603971894532,1126.26037097824,2.01331294495373,0.9,102
32.7892299169151,3.49010010527779,0.198603810679171,1126.47874689374,2.01336686090279,0,0
32.7892299169151,3.49010010527779,0.198603810679171,1126.47874689374,2.01336686090279,0,35
32.7892299169151,3.49010010527779,0.198603810679171,1126.47874689374,2.01336686090279,0,60
32.7892299169151,3.49010010527779,0.198603810679171,1126.47874689374,2.01336686090279,0,102
29.5103069252235,3.38473958961996,0.204785970148378,908.017718698642,2.01234503040778,0.1,0
31.1054391927828,3.43738269755169,0.20164969732746,1008.90857633182,2.01217758295591,0.1,35
32.7868562423905,3.49002771076129,0.198607930367621,1121.00952925758,2.01201408861596,0.1,60
32.7892299169127,3.49010010527771,0.198603810679175,1126.47855728176,2.0133668126742,0.1,102
26.2313839335321,3.26695655396358,0.212169084317634,713.97187255293,2.01130423954003,0.2,0
29.3253374159682,3.37845190055922,0.205167100483275,892.464840691163,2.01097642312731,0.2,35
32.7844825871974,3.4899553115931,0.198612050491711,1115.58105086395,2.01066490642405,0.2,60
32.7892299169104,3.49010010527764,0.198603810679179,1126.47836888501,2.01336676475471,0.2,102
22.9524609418405,3.13342516133905,0.221210702304992,543.994546184023,2.01024083776644,0.3,0
27.4301941164483,3.31164438171807,0.209306042758234,777.135065977175,2.00976113319707,0.3,35
32.7821089513623,3.4898829077734,0.198616171051476,1110.19295139596,2.00931930801085,0.3,60
32.789229916908,3.49010010527757,0.198603810679184,1126.4781817035,2.0133667171443,0.3,102
19.673537950149,2.9792744815118,0.232656368139741,397.744155141718,2.00914988177542,0.4,0
25.3942839451427,3.23452410716903,0.214296495433021,662.906925236196,2.00852872967394,0.4,35
32.7797353349122,3.48981049930238,0.198620292046949,1104.84487539366,2.00797728737384,0.4,60
32.7892299169057,3.4901001052775,0.198603810679188,1126.47799573722,2.01336666984299,0.4,102
16.3946149584575,2.79695292471784,0.247822254866828,274.884118045274,2.00802436476388,0.5,0
23.1805708218623,3.143314463228,0.220514742851443,549.768236090548,2.00727508313358,0.5,35
32.7773617378739,3.48973808618022,0.198624413478161,1099.5364721811,2.00663883882353,0.5,60
32.7892299169033,3.49010010527743,0.198603810679192,1126.47781098617,2.01336662285077,0.5,102
13.115691966766,2.57380937340363,0.269307893475934,175.082783326948,2.0068537176954,0.6,0
20.7322121744918,3.03168863442962,0.228634026821937,437.706958317369,2.00599414216317,0.6,35
32.7749881602744,3.48966566840712,0.198628535345146,1094.26739579342,2.00530395698246,0.6,60
32.789229916901,3.49010010527736,0.198603810679196,1126.47762745036,2.01336657616764,0.6,102
9.83676897507452,2.28612730095185,0.303197105546724,98.0133574413584,2.00562049536589,0.7,0
17.9535208259264,2.88778624199129,0.240027177386226,326.711191471195,2.0046762776107,0.7,35
32.7726146021405,3.48959324598326,0.198632657647937,1089.03730490398,2.00397263678391,0.7,60
32.7892299168986,3.49010010527728,0.1986038106792,1126.47744512978,2.01336652979361,0.7,102
6.55784598338301,1.88066219284369,0.368565488899344,43.3538345100553,2.00429145028308,0.8,0
14.6579214670499,2.68498090380408,0.258157210570062,216.769172550276,2.00330403050562,0.8,35
32.7702410634993,3.48952081890885,0.198636780386565,1083.84586275138,2.00264487347022,0.8,60
32.7892299168963,3.49010010527721,0.198603810679204,1126.47726402444,2.01336648372867,0.8,102
3.27892299169151,1.18751501228374,0.583695509858807,10.7869273706659,2.00278307871987,0.9,0
10.3637325049222,2.33831245234384,0.296430521877074,107.869273706659,2.00183686343104,0.9,35
32.7678675443776,3.48944838718407,0.198640903561065,1078.69273706659,2.00132066259085,0.9,60
32.7892299168939,3.49010010527714,0.198603810679208,1126.47708413432,2.01336643797282,0.9,102
32.7893413703033,3.49010350435728,0.198603617255068,1126.73744865757,2.01343069433752,0,0
32.7893413703033,3.49010350435728,0.198603617255068,1126.73744865757,2.01343069433752,0,35
32.7893413703033,3.49010350435728,0.198603617255068,1126.73744865757,2.01343069433752,0,60
32.7893413703033,3.49010350435728,0.198603617255068,1126.73744865757,2.01343069433752,0,102
29.510407233273,3.38474298869945,0.204785764495011,908.204839352817,2.01240388706054,0.1,0
31.1055394998229,3.43738592228925,0.201649508152497,1009.1164881698,2.01223564045174,0.1,35
32.7869565484727,3.49003077009482,0.198607756269471,1121.24054241089,2.01207136585921,0.1,60
32.789341370301,3.4901035043572,0.198603617255073,1126.73725526349,2.01343064515828,0.1,102
26.2314730962427,3.26695995304306,0.212168863568193,714.102267890583,2.01135804505405,0.2,0
29.3254265768325,3.37845494095829,0.20516691584566,892.627834863228,2.01102866679335,0.2,35
32.784571746409,3.48995803114465,0.198611895723171,1115.78479357904,2.01071566604181,0.2,60
32.7893413702986,3.49010350435713,0.198603617255077,1126.73706311473,2.01343059629571,0.2,102
22.9525389592123,3.13342856041854,0.221210462340127,544.081219835204,2.01028950091586,0.3,0
27.43027213132,3.31164722583796,0.209305863001321,777.258885478862,2.00980751478862,0.3,35
32.7821869641397,3.48988528750695,0.198616035616204,1110.36983639838,2.00936358849955,0.3,60
32.7893413702961,3.49010350435706,0.198603617255081,1126.73687221129,2.01343054774982,0.3,102
19.673604822182,2.97927788059128,0.232656102700423,397.798311621793,2.00919328845343,0.4,0
25.3943508142177,3.2345267403989,0.214296320974135,662.997186036321,2.00856918718394,0.4,35
32.7798022016922,3.48981253918193,0.1986201759486,1104.99531006054,2.00801512716681,0.4,60
32.7893413702938,3.49010350435698,0.198603617255085,1126.73668255317,2.01343049952059,0.4,102
16.3946706851517,2.79695632379733,0.247821953693894,274.915214659427,2.00806236837282,0.5,0
