"simID","Fec 11-60","Fec 61-80","Fec 81-100","Fec 101-120","Fec 121-140","Fec 141-160","Fec 161-180","Fec 181-211","Fec 212+","Surv 11-60","Surv 61-80","Surv 81-100","Surv 101-120","Surv 121-140","Surv 141-160","Surv 161-180","Surv 181-211","Surv 212+"
1,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.0001,0.5297,0.5297,0.5297,0.5297,0.5297,0.526488888888889,0.531311111111111,0.5313
2,0,0,0,357943.75,435693.75,513443.75,591193.75,882756.25,1018818.75,0.0001,0.508671428571429,0.508671428571429,0.508671428571429,0.508671428571429,0.508671428571429,0.505585714285714,0.5102,0.510185714285714
3,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.0001,0.560721428571429,0.560721428571429,0.560721428571429,0.560721428571429,0.560721428571429,0.557307142857143,0.562421428571429,0.562407142857143
4,0,0,0,357943.75,435693.75,513443.75,591193.75,882756.25,1018818.75,0.0001,0.55,0.55,0.55,0.55,0.55,0.546663636363636,0.551672727272727,0.551654545454545
5,0,0,0,357943.75,435693.75,513443.75,591193.75,882756.25,1018818.75,0.0001,0.560921428571429,0.560921428571429,0.560921428571429,0.560921428571429,0.560921428571429,0.557521428571429,0.562628571428571,0.562621428571428
6,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.0001,0.555541666666667,0.555541666666667,0.555541666666667,0.555541666666667,0.555541666666667,0.552166666666667,0.557233333333333,0.557216666666667
7,0,0,0,715887.5,871387.5,1026887.5,1182387.5,1765512.5,2037637.5,0.0001,0.54497,0.54497,0.54497,0.54497,0.54497,0.54167,0.54663,0.54661
8,0,0,0,1073831.25,1307081.25,1540331.25,1773581.25,2648268.75,3056456.25,0.0001,0.536333333333333,0.536333333333333,0.536333333333333,0.536333333333333,0.536333333333333,0.533088888888889,0.537966666666667,0.537966666666667
9,0,0,0,1073831.25,1307081.25,1540331.25,1773581.25,2648268.75,3056456.25,0.0001,0.556216666666667,0.556216666666667,0.556216666666667,0.556216666666667,0.556216666666667,0.552841666666667,0.557908333333333,0.5579
10,0,0,0,357943.75,435693.75,513443.75,591193.75,882756.25,1018818.75,0.0001,0.563366666666667,0.563366666666667,0.563366666666667,0.563366666666667,0.563366666666667,0.559946666666667,0.565086666666667,0.565066666666667
